Time  Force
138.659  37.0
138.675  37.0
138.691  37.0
138.709  37.0
138.726  37.0
138.741  37.0
138.758  37.0
138.775  37.0
138.793  37.0
138.809  37.0
138.824  37.0
138.842  37.0
138.859  37.0
138.874  37.0
138.892  37.0
138.909  37.0
138.927  37.0
138.941  37.0
138.958  37.0
138.976  37.0
138.992  37.0
139.009  37.0
139.027  37.0
139.047  37.0
139.059  37.0
139.075  37.0
139.094  37.0
139.109  37.0
139.13  37.0
139.142  37.0
139.159  37.0
139.178  37.0
139.196  37.0
139.209  37.0
139.225  37.0
139.244  37.0
139.259  37.0
139.275  37.0
139.294  37.0
139.309  37.0
139.325  37.0
139.343  37.0
139.358  37.0
139.382  37.0
139.396  38.0
139.408  38.0
139.427  38.0
139.45  38.0
139.463  38.0
139.475  38.0
139.492  38.0
139.51  38.0
139.525  38.0
139.542  38.0
139.559  38.0
139.578  38.0
139.594  37.0
139.61  37.0
139.628  37.0
139.643  37.0
139.659  37.0
139.675  37.0
139.694  37.0
139.711  37.0
139.726  37.0
139.741  37.0
139.759  37.0
139.777  37.0
139.794  37.0
139.809  37.0
139.83  37.0
139.848  37.0
139.86  37.0
139.876  37.0
139.894  37.0
139.909  37.0
139.927  37.0
139.945  37.0
139.959  37.0
139.98  37.0
139.992  37.0
140.009  37.0
140.025  37.0
140.044  37.0
140.061  37.0
140.076  37.0
140.092  37.0
140.11  37.0
140.127  37.0
140.143  37.0
140.159  37.0
140.176  37.0
140.193  37.0
140.21  37.0
140.228  37.0
140.242  37.0
140.259  37.0
140.277  37.0
140.294  37.0
140.309  37.0
140.325  37.0
140.344  37.0
140.363  37.0
140.375  37.0
140.391  37.0
140.409  37.0
140.428  37.0
140.447  37.0
140.459  37.0
140.475  37.0
140.495  37.0
140.511  37.0
140.531  37.0
140.543  37.0
140.559  37.0
140.575  37.0
140.595  37.0
140.61  37.0
140.625  37.0
140.644  37.0
140.662  37.0
140.676  37.0
140.693  37.0
140.711  37.0
140.726  37.0
140.742  37.0
140.76  37.0
140.776  37.0
140.794  37.0
140.809  37.0
140.825  37.0
140.843  37.0
140.862  37.0
140.876  37.0
140.895  37.0
140.91  37.0
140.93  37.0
140.943  37.0
140.958  37.0
140.976  37.0
140.993  37.0
141.01  37.0
141.026  37.0
141.044  37.0
141.059  37.0
141.079  37.0
141.092  37.0
141.112  37.0
141.125  37.0
141.142  37.0
141.161  37.0
141.176  37.0
141.192  37.0
141.211  37.0
141.226  37.0
141.244  37.0
141.262  37.0
141.276  37.0
141.293  37.0
141.309  37.0
141.327  37.0
141.351  37.0
141.371  37.0
141.408  37.0
141.434  37.0
141.453  37.0
141.469  37.0
141.492  37.0
141.511  37.0
141.52  37.0
141.54  37.0
141.555  37.0
141.579  37.0
141.597  37.0
141.616  37.0
141.633  37.0
141.65  37.0
141.665  37.0
141.681  37.0
141.699  37.0
141.721  37.0
141.732  37.0
141.752  37.0
141.767  37.0
141.791  37.0
141.801  37.0
141.818  37.0
141.834  37.0
141.85  37.0
141.866  37.0
141.883  37.0
141.9  37.0
141.917  37.0
141.934  37.0
141.949  37.0
141.967  37.0
141.983  37.0
142.001  37.0
142.015  37.0
142.033  37.0
142.05  37.0
142.066  37.0
142.082  37.0
142.1  37.0
142.117  37.0
142.134  37.0
142.149  37.0
142.167  37.0
142.182  37.0
142.201  36.0
142.216  36.0
142.234  36.0
142.252  36.0
142.266  36.0
142.282  36.0
142.3  36.0
142.315  36.0
142.338  36.0
142.351  36.0
142.366  36.0
142.385  36.0
142.4  37.0
142.417  37.0
142.433  37.0
142.45  37.0
142.467  37.0
142.483  37.0
142.5  37.0
142.517  37.0
142.533  37.0
142.55  37.0
142.567  37.0
142.583  37.0
142.601  36.0
142.616  36.0
142.633  36.0
142.649  36.0
142.667  36.0
142.683  36.0
142.7  36.0
142.716  36.0
142.732  36.0
142.75  36.0
142.767  36.0
142.783  36.0
142.8  36.0
142.817  36.0
142.834  36.0
142.85  36.0
142.867  36.0
142.883  36.0
142.9  36.0
142.916  36.0
142.933  36.0
142.95  36.0
142.967  36.0
142.985  36.0
143.0  971.0
143.017  971.0
143.033  971.0
143.051  971.0
143.067  971.0
143.083  971.0
143.1  971.0
143.117  971.0
143.134  971.0
143.149  971.0
143.168  971.0
143.183  971.0
143.2  978.0
143.216  978.0
143.236  978.0
143.25  978.0
143.266  978.0
143.284  978.0
143.3  978.0
143.317  978.0
143.333  978.0
143.351  978.0
143.365  978.0
143.384  978.0
143.4  982.0
143.416  982.0
143.433  982.0
143.451  982.0
143.467  982.0
143.484  982.0
143.5  982.0
143.517  982.0
143.534  982.0
143.55  982.0
143.567  982.0
143.583  982.0
143.601  989.0
143.616  989.0
143.632  989.0
143.65  989.0
143.667  989.0
143.684  989.0
143.7  989.0
143.716  989.0
143.733  989.0
143.751  989.0
143.767  989.0
143.783  992.0
143.8  992.0
143.817  992.0
143.832  992.0
143.851  992.0
143.867  992.0
143.884  992.0
143.901  992.0
143.916  992.0
143.935  992.0
143.952  992.0
143.967  992.0
143.983  992.0
144.001  993.0
144.018  993.0
144.034  993.0
144.05  993.0
144.067  993.0
144.082  993.0
144.1  993.0
144.116  993.0
144.134  993.0
144.15  993.0
144.167  993.0
144.183  993.0
144.2  995.0
144.216  995.0
144.234  995.0
144.25  995.0
144.267  995.0
144.284  995.0
144.301  995.0
144.316  995.0
144.333  995.0
144.352  995.0
144.368  995.0
144.383  995.0
144.4  995.0
144.417  995.0
144.434  995.0
144.45  995.0
144.467  995.0
144.484  995.0
144.501  995.0
144.517  995.0
144.534  995.0
144.551  995.0
144.568  995.0
144.584  995.0
144.601  998.0
144.617  998.0
144.634  998.0
144.65  998.0
144.667  998.0
144.684  998.0
144.701  998.0
144.717  998.0
144.733  998.0
144.751  998.0
144.767  998.0
144.784  998.0
144.801  997.0
144.819  997.0
144.834  997.0
144.851  997.0
144.866  997.0
144.884  997.0
144.901  997.0
144.917  997.0
144.934  997.0
144.952  997.0
144.966  997.0
144.984  997.0
145.001  998.0
145.018  998.0
145.034  998.0
145.051  998.0
145.068  998.0
145.084  998.0
145.1  998.0
145.118  998.0
145.135  998.0
145.15  998.0
145.166  998.0
145.184  998.0
145.201  993.0
145.22  993.0
145.234  993.0
145.249  993.0
145.267  993.0
145.283  993.0
145.301  993.0
145.317  993.0
145.334  993.0
145.352  993.0
145.367  993.0
145.383  993.0
145.401  994.0
145.417  994.0
145.434  994.0
145.45  994.0
145.467  994.0
145.484  994.0
145.501  994.0
145.517  994.0
145.535  994.0
145.551  994.0
145.568  994.0
145.585  994.0
145.601  992.0
145.617  992.0
145.634  992.0
145.651  992.0
145.667  992.0
145.684  992.0
145.702  992.0
145.717  992.0
145.734  992.0
145.751  992.0
145.767  992.0
145.784  992.0
145.801  988.0
145.818  988.0
145.834  988.0
145.851  988.0
145.867  988.0
145.884  988.0
145.901  988.0
145.918  988.0
145.935  988.0
145.951  988.0
145.967  988.0
145.984  988.0
146.002  982.0
146.018  982.0
146.035  982.0
146.052  982.0
146.067  982.0
146.085  982.0
146.103  982.0
146.117  982.0
146.134  982.0
146.151  982.0
146.167  982.0
146.184  982.0
146.201  969.0
146.217  969.0
146.234  969.0
146.251  969.0
146.267  969.0
146.284  969.0
146.301  969.0
146.317  969.0
146.334  969.0
146.351  969.0
146.368  969.0
146.385  969.0
146.402  953.0
146.417  953.0
146.436  953.0
146.451  953.0
146.468  953.0
146.485  953.0
146.501  953.0
146.518  953.0
146.534  953.0
146.55  953.0
146.567  953.0
146.585  953.0
146.601  946.0
146.617  946.0
146.635  946.0
146.651  946.0
146.667  946.0
146.685  946.0
146.702  946.0
146.718  946.0
146.735  946.0
146.751  946.0
146.767  946.0
146.784  946.0
146.8  942.0
146.819  942.0
146.834  942.0
146.85  942.0
146.867  942.0
146.885  942.0
146.902  942.0
146.917  942.0
146.936  942.0
146.951  942.0
146.968  942.0
146.984  942.0
147.001  939.0
147.018  939.0
147.035  939.0
147.052  939.0
147.069  939.0
147.085  939.0
147.101  939.0
147.118  939.0
147.135  939.0
147.152  939.0
147.168  939.0
147.185  939.0
147.202  936.0
147.218  936.0
147.234  936.0
147.253  936.0
147.268  936.0
147.284  936.0
147.301  936.0
147.324  936.0
147.335  936.0
147.351  936.0
147.367  936.0
147.385  936.0
147.402  934.0
147.423  934.0
147.437  934.0
147.457  934.0
147.469  934.0
147.484  934.0
147.502  934.0
147.521  934.0
147.541  934.0
147.564  934.0
147.573  934.0
147.59  934.0
147.608  37.0
147.622  37.0
147.639  37.0
147.655  37.0
147.671  37.0
147.69  37.0
147.708  37.0
147.723  37.0
147.738  37.0
147.756  37.0
147.772  37.0
147.788  37.0
147.805  37.0
147.822  37.0
147.838  37.0
147.855  37.0
147.871  37.0
147.889  37.0
147.905  37.0
147.922  37.0
147.94  37.0
147.955  37.0
147.972  37.0
147.989  37.0
148.005  37.0
148.025  37.0
148.039  37.0
148.055  37.0
148.072  37.0
148.088  37.0
148.105  37.0
148.122  37.0
148.138  37.0
148.155  37.0
148.174  37.0
148.189  37.0
148.205  37.0
148.222  37.0
148.238  37.0
148.255  37.0
148.272  37.0
148.289  37.0
148.305  37.0
148.322  37.0
148.338  37.0
148.355  37.0
148.372  37.0
148.389  38.0
148.405  38.0
148.422  38.0
148.439  38.0
148.455  38.0
148.472  38.0
148.489  38.0
148.505  38.0
148.522  38.0
148.538  38.0
148.558  38.0
148.577  37.0
148.592  37.0
148.606  37.0
148.622  37.0
148.639  37.0
148.655  37.0
148.672  37.0
148.689  37.0
148.705  37.0
148.722  37.0
148.738  37.0
148.755  37.0
148.772  37.0
148.789  37.0
148.805  39.0
148.823  39.0
148.838  39.0
148.855  39.0
148.872  39.0
148.889  39.0
148.905  39.0
148.922  39.0
148.939  39.0
148.955  39.0
148.972  39.0
148.988  39.0
149.006  39.0
149.021  39.0
149.039  39.0
149.056  39.0
149.072  39.0
149.088  39.0
149.105  39.0
149.122  39.0
149.139  39.0
149.155  39.0
149.172  39.0
149.189  39.0
149.205  40.0
149.222  40.0
149.238  40.0
149.255  40.0
149.272  40.0
149.288  40.0
149.305  40.0
149.322  40.0
149.339  40.0
149.355  40.0
149.373  40.0
149.389  40.0
149.405  39.0
149.422  39.0
149.437  39.0
149.455  39.0
149.472  39.0
149.489  39.0
149.505  39.0
149.522  39.0
149.539  39.0
149.555  39.0
149.572  39.0
149.589  39.0
149.605  39.0
149.623  39.0
149.638  39.0
149.656  39.0
149.672  39.0
149.689  39.0
149.705  39.0
149.722  39.0
149.739  39.0
149.756  39.0
149.772  39.0
149.788  32.0
149.806  32.0
149.823  32.0
149.841  32.0
149.855  32.0
149.875  32.0
149.891  32.0
149.911  32.0
149.922  32.0
149.94  32.0
149.962  32.0
149.974  32.0
149.989  32.0
150.006  32.0
150.023  32.0
150.04  32.0
150.058  32.0
150.072  32.0
150.088  32.0
150.107  32.0
150.124  32.0
150.143  32.0
150.156  32.0
150.172  32.0
150.19  32.0
150.207  32.0
150.223  32.0
150.239  32.0
150.255  32.0
150.273  32.0
150.29  32.0
150.305  32.0
150.322  32.0
150.338  32.0
150.357  32.0
150.377  32.0
150.39  32.0
150.406  32.0
150.425  32.0
150.44  32.0
150.458  32.0
150.473  32.0
150.488  32.0
150.507  32.0
150.524  32.0
150.541  32.0
150.556  32.0
150.573  32.0
150.589  32.0
150.606  32.0
150.623  32.0
150.642  32.0
150.657  32.0
150.672  32.0
150.69  32.0
150.707  32.0
150.722  32.0
150.743  32.0
150.756  32.0
150.772  32.0
150.79  32.0
150.806  32.0
150.825  32.0
150.845  32.0
150.857  32.0
150.872  32.0
150.89  32.0
150.908  32.0
150.923  32.0
150.941  32.0
150.956  32.0
150.972  32.0
150.99  32.0
151.008  39.0
151.022  39.0
151.039  39.0
151.056  39.0
151.073  39.0
151.091  39.0
151.108  39.0
151.13  39.0
151.141  39.0
151.156  39.0
151.173  39.0
151.188  39.0
151.206  39.0
151.225  39.0
151.239  39.0
151.256  39.0
151.274  39.0
151.292  39.0
151.305  39.0
151.321  39.0
151.341  39.0
151.356  39.0
151.373  39.0
151.389  39.0
151.405  39.0
151.425  39.0
151.44  39.0
151.459  39.0
151.483  39.0
151.495  39.0
151.509  39.0
151.526  39.0
151.546  39.0
151.558  39.0
151.575  39.0
151.594  39.0
151.608  39.0
151.625  39.0
151.644  39.0
151.662  39.0
151.675  39.0
151.692  39.0
151.712  39.0
151.727  39.0
151.743  39.0
151.759  39.0
151.776  39.0
151.795  39.0
151.813  39.0
151.826  39.0
151.842  39.0
151.861  39.0
151.876  39.0
151.892  39.0
151.918  39.0
151.93  39.0
151.95  39.0
151.97  39.0
151.985  39.0
152.009  39.0
152.025  39.0
152.035  39.0
152.063  39.0
152.071  39.0
152.093  39.0
152.106  39.0
152.124  39.0
152.14  39.0
152.159  39.0
152.173  39.0
152.189  39.0
152.206  39.0
152.229  39.0
152.246  39.0
152.265  39.0
152.272  39.0
152.29  39.0
152.308  39.0
152.324  39.0
152.342  39.0
152.363  39.0
152.382  39.0
152.401  40.0
152.412  40.0
152.428  40.0
152.448  40.0
152.463  40.0
152.479  40.0
152.498  40.0
152.514  40.0
152.529  40.0
152.551  40.0
152.566  40.0
152.584  40.0
152.596  40.0
152.61  39.0
152.63  39.0
152.644  39.0
152.66  39.0
152.678  39.0
152.694  39.0
152.713  39.0
152.727  39.0
152.746  39.0
152.761  39.0
152.779  39.0
152.796  39.0
152.811  39.0
152.827  39.0
152.844  39.0
152.862  39.0
152.878  39.0
152.895  39.0
152.91  39.0
152.927  39.0
152.945  39.0
152.963  39.0
152.978  39.0
152.994  39.0
153.011  39.0
153.028  39.0
153.046  39.0
153.06  39.0
153.077  39.0
153.094  39.0
153.111  39.0
153.128  39.0
153.145  39.0
153.162  39.0
153.178  39.0
153.195  39.0
153.212  972.0
153.228  972.0
153.245  972.0
153.26  972.0
153.277  972.0
153.297  972.0
153.31  972.0
153.329  972.0
153.343  972.0
153.363  972.0
153.378  972.0
153.396  972.0
153.411  976.0
153.428  976.0
153.443  976.0
153.46  976.0
153.478  976.0
153.494  976.0
153.512  976.0
153.529  976.0
153.545  976.0
153.561  976.0
153.579  976.0
153.593  976.0
153.61  981.0
153.629  981.0
153.644  981.0
153.66  981.0
153.678  981.0
153.695  981.0
153.711  981.0
153.727  981.0
153.747  981.0
153.76  981.0
153.777  981.0
153.794  981.0
153.812  990.0
153.828  990.0
153.844  990.0
153.862  990.0
153.878  990.0
153.895  990.0
153.912  990.0
153.928  990.0
153.944  990.0
153.961  990.0
153.977  990.0
153.995  990.0
154.01  992.0
154.028  992.0
154.045  992.0
154.061  992.0
154.078  992.0
154.094  992.0
154.112  992.0
154.128  992.0
154.145  992.0
154.162  992.0
154.178  992.0
154.194  992.0
154.212  995.0
154.229  995.0
154.245  995.0
154.261  995.0
154.278  995.0
154.295  995.0
154.312  995.0
154.328  995.0
154.344  995.0
154.363  995.0
154.378  995.0
154.395  995.0
154.413  997.0
154.429  997.0
154.445  997.0
154.462  997.0
154.478  997.0
154.495  997.0
154.511  997.0
154.528  997.0
154.545  997.0
154.562  997.0
154.579  997.0
154.594  997.0
154.611  999.0
154.628  999.0
154.645  999.0
154.662  999.0
154.678  999.0
154.695  999.0
154.713  999.0
154.729  999.0
154.746  999.0
154.76  999.0
154.777  999.0
154.796  999.0
154.811  999.0
154.829  999.0
154.844  999.0
154.863  999.0
154.877  999.0
154.896  999.0
154.911  999.0
154.928  999.0
154.944  999.0
154.964  999.0
154.978  999.0
154.996  999.0
155.01  999.0
155.027  999.0
155.044  999.0
155.061  999.0
155.078  999.0
155.095  999.0
155.112  999.0
155.128  999.0
155.145  999.0
155.161  999.0
155.178  999.0
155.194  999.0
155.212  999.0
155.228  999.0
155.246  999.0
155.261  999.0
155.279  999.0
155.295  999.0
155.313  999.0
155.327  999.0
155.345  999.0
155.361  999.0
155.379  999.0
155.394  999.0
155.413  997.0
155.427  997.0
155.446  997.0
155.461  997.0
155.478  997.0
155.495  997.0
155.512  997.0
155.528  997.0
155.546  997.0
155.562  997.0
155.577  997.0
155.596  997.0
155.612  995.0
155.63  995.0
155.644  995.0
155.662  995.0
155.677  995.0
155.695  995.0
155.711  995.0
155.73  995.0
155.745  995.0
155.761  995.0
155.777  995.0
155.795  995.0
155.811  990.0
155.829  990.0
155.843  990.0
155.861  990.0
155.879  990.0
155.895  990.0
155.912  990.0
155.928  990.0
155.946  990.0
155.963  990.0
155.978  990.0
155.995  990.0
156.018  986.0
156.03  986.0
156.044  986.0
156.063  986.0
156.078  986.0
156.096  986.0
156.111  986.0
156.128  986.0
156.145  986.0
156.161  986.0
156.178  986.0
156.195  986.0
156.212  982.0
156.227  982.0
156.244  982.0
156.262  982.0
156.278  982.0
156.295  982.0
156.311  982.0
156.33  982.0
156.344  982.0
156.362  982.0
156.381  982.0
156.396  982.0
156.411  979.0
156.429  979.0
156.445  979.0
156.463  979.0
156.478  979.0
156.497  979.0
156.511  979.0
156.529  979.0
156.544  979.0
156.568  979.0
156.579  979.0
156.594  979.0
156.612  976.0
156.629  976.0
156.646  976.0
156.662  976.0
156.678  976.0
156.694  976.0
156.712  976.0
156.728  976.0
156.745  976.0
156.761  976.0
156.778  976.0
156.795  976.0
156.812  971.0
156.829  971.0
156.845  971.0
156.862  971.0
156.878  971.0
156.895  971.0
156.912  971.0
156.928  971.0
156.945  971.0
156.962  971.0
156.978  971.0
156.995  971.0
157.012  965.0
157.028  965.0
157.045  965.0
157.062  965.0
157.078  965.0
157.095  965.0
157.112  965.0
157.128  965.0
157.145  965.0
157.162  965.0
157.178  965.0
157.195  965.0
157.213  960.0
157.229  960.0
157.246  960.0
157.262  960.0
157.279  960.0
157.296  960.0
157.312  960.0
157.328  960.0
157.346  960.0
157.363  960.0
157.378  960.0
157.395  960.0
157.411  954.0
157.429  954.0
157.445  954.0
157.463  954.0
157.478  954.0
157.496  954.0
157.511  954.0
157.53  954.0
157.545  954.0
157.563  954.0
157.578  954.0
157.595  954.0
157.611  950.0
157.63  950.0
157.645  950.0
157.664  950.0
157.677  950.0
157.696  950.0
157.712  950.0
157.73  950.0
157.745  950.0
157.762  950.0
157.778  950.0
157.796  39.0
157.811  39.0
157.829  39.0
157.845  39.0
157.863  39.0
157.879  39.0
157.896  39.0
157.911  39.0
157.929  39.0
157.945  39.0
157.962  39.0
157.978  39.0
157.995  39.0
158.012  39.0
158.03  39.0
158.045  39.0
158.063  39.0
158.078  39.0
158.097  39.0
158.111  39.0
158.13  39.0
158.144  39.0
158.163  39.0
158.178  39.0
158.196  39.0
158.211  39.0
158.229  39.0
158.245  39.0
158.261  39.0
158.279  39.0
158.296  39.0
158.311  39.0
158.329  39.0
158.344  39.0
158.363  39.0
158.378  39.0
158.396  39.0
158.411  39.0
158.429  39.0
158.447  39.0
158.463  39.0
158.478  39.0
158.496  39.0
158.511  39.0
158.528  39.0
158.544  39.0
158.563  39.0
158.579  39.0
158.596  39.0
158.611  39.0
158.629  39.0
158.645  39.0
158.662  39.0
158.679  39.0
158.695  39.0
158.712  39.0
158.729  39.0
158.746  39.0
158.761  39.0
158.778  39.0
158.795  39.0
158.812  40.0
158.83  40.0
158.845  40.0
158.861  40.0
158.88  40.0
158.895  40.0
158.913  40.0
158.928  40.0
158.946  40.0
158.961  40.0
158.982  40.0
158.995  40.0
159.012  39.0
159.029  39.0
159.045  39.0
159.062  39.0
159.079  39.0
159.095  39.0
159.112  39.0
159.129  39.0
159.145  39.0
159.162  39.0
159.178  39.0
159.195  39.0
159.212  39.0
159.229  39.0
159.246  39.0
159.262  39.0
159.278  39.0
159.295  39.0
159.312  39.0
159.329  39.0
159.345  39.0
159.362  39.0
159.379  39.0
159.395  39.0
159.412  39.0
159.434  39.0
159.445  39.0
159.462  39.0
159.479  39.0
159.495  39.0
159.512  39.0
159.528  39.0
159.545  39.0
159.562  39.0
159.579  39.0
159.595  40.0
159.612  40.0
159.629  40.0
159.645  40.0
159.662  40.0
159.679  40.0
159.695  40.0
159.712  40.0
159.729  40.0
159.746  40.0
159.762  40.0
159.779  40.0
159.796  40.0
159.812  40.0
159.829  40.0
159.845  40.0
159.862  40.0
159.878  40.0
159.895  40.0
159.912  40.0
159.929  40.0
159.946  40.0
159.962  40.0
159.979  40.0
159.996  40.0
160.012  39.0
160.029  39.0
160.046  39.0
160.062  39.0
160.079  39.0
160.095  39.0
160.112  39.0
160.129  39.0
160.146  39.0
160.162  39.0
160.179  39.0
160.195  39.0
160.211  39.0
160.229  39.0
160.246  39.0
160.262  39.0
160.279  39.0
160.296  39.0
160.312  39.0
160.329  39.0
160.345  39.0
160.362  39.0
160.378  39.0
160.396  39.0
160.412  39.0
160.429  39.0
160.445  39.0
160.467  39.0
160.479  39.0
160.496  39.0
160.512  39.0
160.53  39.0
160.546  39.0
160.563  39.0
160.579  39.0
160.596  39.0
160.612  39.0
160.629  39.0
160.646  39.0
160.662  39.0
160.678  39.0
160.695  39.0
160.713  39.0
160.729  39.0
160.746  39.0
160.764  39.0
160.779  39.0
160.795  39.0
160.813  39.0
160.829  39.0
160.849  39.0
160.861  39.0
160.879  39.0
160.896  39.0
160.913  39.0
160.929  39.0
160.947  39.0
160.962  39.0
160.979  39.0
160.995  39.0
161.014  39.0
161.035  39.0
161.047  39.0
161.063  39.0
161.08  39.0
161.096  39.0
161.113  39.0
161.129  39.0
161.15  39.0
161.173  39.0
161.185  39.0
161.2  39.0
161.218  40.0
161.235  40.0
161.251  40.0
161.267  40.0
161.286  40.0
161.301  40.0
161.318  40.0
161.336  40.0
161.352  40.0
161.371  40.0
161.39  40.0
161.401  40.0
161.418  39.0
161.436  39.0
161.456  39.0
161.467  39.0
161.484  39.0
161.502  39.0
161.521  39.0
161.539  39.0
161.551  39.0
161.567  39.0
161.586  39.0
161.602  39.0
161.618  39.0
161.639  39.0
161.652  39.0
161.667  39.0
161.685  39.0
161.703  39.0
161.717  39.0
161.74  39.0
161.751  39.0
161.767  39.0
161.787  39.0
161.8  39.0
161.823  40.0
161.834  40.0
161.851  40.0
161.867  40.0
161.885  40.0
161.901  40.0
161.918  40.0
161.936  40.0
161.951  40.0
161.968  40.0
161.986  40.0
162.006  40.0
162.024  39.0
162.038  39.0
162.051  39.0
162.067  39.0
162.084  39.0
162.101  39.0
162.118  39.0
162.135  39.0
162.152  39.0
162.17  39.0
162.185  39.0
162.202  39.0
162.217  945.0
162.236  945.0
162.254  945.0
162.269  945.0
162.284  945.0
162.302  945.0
162.32  945.0
162.339  945.0
162.353  945.0
162.367  945.0
162.384  945.0
162.406  945.0
162.429  949.0
162.442  949.0
162.455  949.0
162.498  949.0
162.509  949.0
162.532  949.0
162.545  949.0
162.563  949.0
162.578  949.0
162.596  949.0
162.614  952.0
162.629  952.0
162.646  952.0
162.662  952.0
162.683  952.0
162.719  952.0
162.726  952.0
162.745  952.0
162.77  952.0
162.78  952.0
162.8  952.0
162.814  957.0
162.833  957.0
162.855  957.0
162.863  957.0
162.892  957.0
162.913  957.0
162.932  957.0
162.96  957.0
162.979  957.0
162.987  957.0
163.01  962.0
163.026  962.0
163.045  962.0
163.06  962.0
163.083  962.0
163.095  962.0
163.114  962.0
163.127  962.0
163.148  962.0
163.161  962.0
163.187  962.0
163.195  962.0
163.213  963.0
163.238  963.0
163.245  963.0
163.263  963.0
163.281  963.0
163.3  963.0
163.315  963.0
163.333  963.0
163.345  963.0
163.363  963.0
163.387  963.0
163.399  963.0
163.423  966.0
163.43  966.0
163.485  966.0
163.51  966.0
163.528  966.0
163.555  966.0
163.567  966.0
163.584  966.0
163.603  966.0
163.62  971.0
163.64  971.0
163.658  971.0
163.67  971.0
163.686  971.0
163.703  971.0
163.723  971.0
163.735  971.0
163.751  971.0
163.772  971.0
163.79  971.0
163.803  971.0
163.823  977.0
163.843  977.0
163.855  977.0
163.868  977.0
163.886  977.0
163.902  977.0
163.919  977.0
163.937  977.0
163.954  977.0
163.974  977.0
163.985  977.0
164.001  977.0
164.019  983.0
164.036  983.0
164.054  983.0
164.068  983.0
164.085  983.0
164.102  983.0
164.118  983.0
164.135  983.0
164.151  983.0
164.168  983.0
164.184  983.0
164.201  983.0
164.218  986.0
164.234  986.0
164.251  986.0
164.268  986.0
164.285  986.0
164.302  986.0
164.318  986.0
164.335  986.0
164.353  986.0
164.367  986.0
164.385  986.0
164.401  40.0
164.418  40.0
164.435  40.0
164.451  40.0
164.468  40.0
164.485  40.0
164.502  40.0
164.517  40.0
164.534  40.0
164.552  40.0
164.568  40.0
164.586  40.0
164.602  40.0
164.619  39.0
164.635  39.0
164.652  39.0
164.668  39.0
164.685  39.0
164.701  39.0
164.718  39.0
164.735  39.0
164.752  39.0
164.769  39.0
164.785  39.0
164.801  39.0
164.818  40.0
164.835  40.0
164.851  40.0
164.869  40.0
164.885  40.0
164.902  40.0
164.918  40.0
164.935  40.0
164.951  40.0
164.968  40.0
164.985  40.0
165.001  40.0
165.018  40.0
165.036  40.0
165.052  40.0
165.069  40.0
165.085  40.0
165.101  40.0
165.118  40.0
165.135  40.0
165.151  40.0
165.169  40.0
165.185  40.0
165.202  40.0
165.218  40.0
165.235  40.0
165.254  40.0
165.269  40.0
165.286  40.0
165.302  40.0
165.318  40.0
165.335  40.0
165.352  40.0
165.368  40.0
165.384  40.0
165.401  40.0
165.418  40.0
165.434  40.0
165.451  40.0
165.468  40.0
165.485  40.0
165.502  40.0
165.519  40.0
165.536  40.0
165.552  40.0
165.569  40.0
165.585  40.0
165.602  39.0
165.618  39.0
165.635  39.0
165.652  39.0
165.668  39.0
165.685  39.0
165.702  39.0
165.718  39.0
165.735  39.0
165.752  39.0
165.768  39.0
165.785  39.0
165.802  40.0
165.818  40.0
165.836  40.0
165.852  40.0
165.868  40.0
165.885  40.0
165.902  40.0
165.918  40.0
165.935  40.0
165.952  40.0
165.969  40.0
165.986  40.0
166.002  40.0
166.018  39.0
166.036  39.0
166.052  39.0
166.069  39.0
166.085  39.0
166.102  39.0
166.118  39.0
166.136  39.0
166.152  39.0
166.169  39.0
166.185  39.0
166.203  39.0
166.219  40.0
166.235  40.0
166.252  40.0
166.268  40.0
166.286  40.0
166.302  40.0
166.319  40.0
166.335  40.0
166.352  40.0
166.369  40.0
166.385  40.0
166.402  40.0
166.419  40.0
166.435  40.0
166.452  40.0
166.469  40.0
166.485  40.0
166.502  40.0
166.518  40.0
166.535  40.0
166.551  40.0
166.568  40.0
166.585  40.0
166.602  40.0
166.619  39.0
166.635  39.0
166.653  39.0
166.669  39.0
166.685  39.0
166.701  39.0
166.719  39.0
166.735  39.0
166.752  39.0
166.769  39.0
166.785  39.0
166.802  39.0
166.819  32.0
166.835  32.0
166.852  32.0
166.869  32.0
166.885  32.0
166.902  32.0
166.918  32.0
166.936  32.0
166.952  32.0
166.969  32.0
166.986  32.0
167.002  32.0
167.018  31.0
167.035  31.0
167.052  31.0
167.068  31.0
167.085  31.0
167.103  31.0
167.119  31.0
167.136  31.0
167.153  31.0
167.169  31.0
167.186  31.0
167.202  32.0
167.219  32.0
167.235  32.0
167.252  32.0
167.268  32.0
167.286  32.0
167.302  32.0
167.318  32.0
167.335  32.0
167.352  32.0
167.369  32.0
167.385  32.0
167.402  31.0
167.419  31.0
167.435  31.0
167.452  31.0
167.469  31.0
167.486  31.0
167.503  31.0
167.519  31.0
167.536  31.0
167.552  31.0
167.569  31.0
167.586  31.0
167.602  31.0
167.619  31.0
167.635  31.0
167.653  31.0
167.669  31.0
167.686  31.0
167.702  31.0
167.719  31.0
167.736  31.0
167.752  31.0
167.769  31.0
167.786  31.0
167.802  31.0
167.819  32.0
167.836  32.0
167.852  32.0
167.869  32.0
167.885  32.0
167.902  32.0
167.919  32.0
167.936  32.0
167.953  32.0
167.969  32.0
167.985  32.0
168.002  32.0
168.018  32.0
