Time  Force1  Force2
0.0  1.4076246  0.0342131
0.0  1.5591397  0.029325513
0.0  0.0  0.014662757
0.0  0.0  0.014662757
0.0  0.0  0.0342131
0.0  0.0  0.039100684
0.0  0.0  0.029325513
0.0  0.0  0.029325513
0.0  0.0  0.029325513
0.0  0.0  0.029325513
0.0  0.90420336  0.029325513
0.0  0.8308896  0.0342131
0.0  0.7771261  0.029325513
0.0  0.69403714  0.029325513
0.0  0.69403714  0.029325513
0.0  0.65493643  0.0342131
0.0  0.5962854  0.029325513
0.0  0.5278593  0.029325513
0.0  0.5278593  0.029325513
0.0  1.5200391  0.029325513
0.0  0.0  0.029325513
0.0  0.7233626  0.0342131
0.0  0.7722385  0.019550342
0.0  0.7722385  0.019550342
0.0  0.83577716  0.024437927
0.0  0.8993158  0.029325513
0.0  0.95796674  0.029325513
0.0  0.0  0.0342131
0.0  0.0  0.0342131
0.0  0.0  0.029325513
0.0  0.0  0.029325513
0.0  0.0  0.029325513
0.0  0.0  4.423265
0.0  0.0  4.423265
0.0  4.1788855  4.9022484
0.0  4.340176  4.897361
0.0  4.27175  4.916911
0.0  4.27175  4.916911
0.0  4.217986  4.8875856
0.0  4.1202345  4.9217987
0.0  4.081134  4.9120235
0.0  3.9491692  4.9120235
0.0  3.9491692  4.9120235
0.0  4.5552297  4.43304
0.0  4.8778105  4.4379277
0.0  4.990225  4.4428153
0.0  4.9951124  4.447703
0.0  4.9951124  4.447703
0.0  4.9853373  4.4379277
0.0  2.971652  4.5307918
0.0  2.9618766  4.5112414
0.0  2.9618766  4.5112414
0.0  2.9423263  4.491691
0.0  2.9374387  4.481916
0.0  2.9618766  4.457478
0.0  2.9765396  4.4281526
0.0  2.9765396  4.4281526
0.0  3.0156403  4.4379277
0.0  2.9863148  4.43304
0.0  3.0254154  4.4281526
0.0  5.0  4.6041055
0.0  5.0  4.6041055
0.0  5.0  4.6383185
0.0  5.0  4.6529813
0.0  5.0  4.71652
0.0  5.0  4.71652
0.0  3.216031  4.4428153
0.0  3.304008  4.4183774
0.0  3.3137832  4.43304
0.0  3.3773217  4.4281526
0.0  3.3773217  4.4281526
0.0  3.739003  4.4281526
0.0  4.315738  4.916911
0.0  4.2521996  0.029325513
0.0  1.0410557  0.029325513
0.0  1.0410557  0.029325513
0.0  0.92864126  0.029325513
0.0  0.8553275  0.0342131
0.0  0.76246333  0.029325513
0.0  0.73802537  0.029325513
0.0  0.73802537  0.029325513
0.0  1.3391985  0.029325513
0.0  1.3782991  0.029325513
0.0  0.0  0.029325513
0.0  0.4349951  0.029325513
0.0  0.0  0.029325513
0.0  0.0  0.029325513
0.0  0.7038123  0.029325513
0.0  0.7038123  0.029325513
0.0  0.0  0.048875853
0.0  1.3294233  0.029325513
0.0  1.2707722  0.0342131
0.0  1.2658846  0.029325513
0.0  1.2658846  0.029325513
0.0  1.1779081  0.029325513
0.0  1.1583577  0.039100684
0.0  0.92864126  0.029325513
0.0  1.0215054  0.029325513
0.0  1.0215054  0.029325513
0.0  1.0410557  0.029325513
0.0  1.0459433  0.029325513
0.0  1.1094819  0.029325513
0.0  1.202346  0.029325513
0.0  1.202346  0.029325513
0.0  0.0  0.0342131
0.0  0.0  0.029325513
0.0  0.0  0.039100684
0.0  0.4349951  0.029325513
0.0  0.4349951  0.029325513
0.0  0.15640274  0.029325513
0.0  2.2336266  4.423265
0.0  3.064516  4.43304
0.0  3.064516  4.43304
0.0  3.1867056  4.4379277
0.0  3.2697945  4.4379277
0.0  3.2209187  4.43304
0.0  3.2697945  4.43304
0.0  3.2697945  4.43304
0.0  3.2258062  4.43304
0.0  4.9608994  4.677419
0.0  4.941349  4.6871943
0.0  4.941349  4.71652
0.0  4.941349  4.71652
0.0  4.9608994  4.73607
0.0  4.951124  4.750733
0.0  4.951124  4.750733
0.0  3.3186707  4.43304
0.0  3.3724341  4.4281526
0.0  4.9266863  4.809384
0.0  4.9266863  4.809384
0.0  4.8631477  4.8387094
0.0  4.398827  4.85826
0.0  4.5796676  4.43304
0.0  4.8387094  4.43304
0.0  4.8387094  4.43304
0.0  4.892473  4.423265
0.0  4.916911  4.4281526
0.0  4.9120235  4.4379277
0.0  4.9120235  4.4379277
0.0  4.9364614  4.4379277
0.0  3.064516  4.423265
0.0  3.0596285  4.43304
0.0  3.0205278  4.4281526
0.0  3.0205278  4.4281526
0.0  3.0449657  4.43304
0.0  3.030303  4.3939395
0.0  2.9374387  4.43304
0.0  3.0009775  4.43304
0.0  3.0009775  4.43304
0.0  4.931574  4.6725316
0.0  4.9364614  4.692082
0.0  2.8005865  0.029325513
0.0  1.6129031  0.029325513
0.0  1.6129031  0.029325513
0.0  0.78690124  0.029325513
0.0  0.86021507  0.0342131
0.0  0.9726295  0.029325513
0.0  1.0215054  0.019550342
0.0  0.7771261  0.0342131
0.0  0.7771261  0.0342131
0.0  0.7966764  0.029325513
0.0  0.84066474  0.0342131
0.0  0.0  0.029325513
0.0  0.0  0.029325513
0.0  0.0  0.029325513
0.0  0.0  0.0342131
0.0  0.0  0.029325513
0.0  0.0  0.0342131
0.0  0.0  0.029325513
0.0  0.0  0.029325513
0.0  0.601173  0.0342131
0.0  0.53763443  0.029325513
0.0  0.53763443  0.029325513
0.0  0.45454547  0.0342131
0.0  1.6568916  0.039100684
0.0  1.6568916  0.039100684
0.0  0.0  0.019550342
0.0  0.0  0.029325513
0.0  0.0  0.029325513
0.0  0.0  0.0342131
0.0  0.0  0.029325513
0.0  0.0  0.029325513
0.0  0.9384164  0.029325513
0.0  0.8699902  0.0342131
0.0  0.7966764  0.029325513
0.0  0.7966764  0.029325513
0.0  0.0  4.4281526
0.0  3.181818  4.43304
0.0  3.181818  4.43304
0.0  4.125122  4.4281526
0.0  4.5112414  4.43304
0.0  4.819159  4.423265
0.0  4.819159  4.423265
0.0  2.8445747  4.4379277
0.0  2.8690126  4.43304
0.0  2.9276636  4.43304
0.0  2.9276636  4.43304
0.0  2.922776  4.43304
0.0  4.941349  4.57478
0.0  4.931574  4.6041055
0.0  4.9804497  4.6383185
0.0  4.9853373  4.6627564
0.0  4.9853373  4.6627564
0.0  4.975562  4.682307
0.0  4.931574  4.6969695
0.0  4.956012  4.71652
0.0  4.956012  4.71652
0.0  3.1427174  4.4379277
0.0  3.1378298  4.4281526
0.0  3.2111435  4.4183774
0.0  3.304008  4.4183774
0.0  3.304008  4.4183774
0.0  3.3577714  4.43304
0.0  3.6999023  4.423265
0.0  3.773216  4.8240466
0.0  3.3431087  4.6725316
0.0  3.3431087  4.6725316
0.0  2.9032257  4.4770284
0.0  2.8201368  4.4281526
0.0  2.9130008  4.4428153
0.0  2.9130008  4.4428153
0.0  2.9081132  4.43304
0.0  2.922776  4.4281526
0.0  4.9706745  4.599218
0.0  4.965787  4.6285434
0.0  4.9266863  4.6480937
0.0  4.9266863  4.6480937
0.0  4.951124  4.682307
0.0  1.5298142  0.0342131
0.0  0.0  0.0342131
0.0  0.05376344  0.029325513
0.0  0.05376344  0.029325513
0.0  0.0  0.029325513
0.0  0.0  0.029325513
0.0  0.0  0.048875853
0.0  0.0  0.048875853
0.0  0.08797654  0.029325513
0.0  1.3782991  0.024437927
0.0  1.3049853  0.024437927
0.0  1.3049853  0.0342131
0.0  1.2414467  0.029325513
0.0  1.2414467  0.029325513
0.0  1.260997  0.029325513
0.0  1.2756598  0.029325513
0.0  1.2756598  0.029325513
0.0  1.0459433  0.029325513
0.0  1.0459433  0.029325513
0.0  1.0166178  0.0342131
0.0  0.0  0.0342131
0.0  0.0  0.0342131
0.0  0.0  0.029325513
0.0  0.8553275  0.029325513
0.0  0.7917888  0.029325513
0.0  0.7917888  0.029325513
0.0  0.7331378  0.029325513
0.0  0.6451613  0.029325513
0.0  1.485826  0.0342131
0.0  1.4907136  0.029325513
0.0  1.4907136  0.029325513
0.0  1.6617792  0.0342131
0.0  0.0  0.029325513
0.0  0.7282502  0.029325513
0.0  0.7282502  0.029325513
0.0  0.0  0.024437927
0.0  0.0  0.029325513
0.0  3.4359727  4.4281526
0.0  4.296188  4.4379277
0.0  4.296188  4.4379277
0.0  4.6725316  4.4281526
0.0  3.088954  4.6383185
0.0  2.9863148  4.599218
0.0  2.9178884  4.5601172
0.0  2.9178884  4.5601172
0.0  2.922776  4.5210166
0.0  2.8592374  4.4770284
0.0  2.8690126  4.4525905
0.0  4.951124  4.43304
0.0  4.916911  4.43304
0.0  4.9608994  4.4428153
0.0  4.9608994  4.457478
0.0  4.9266863  4.481916
0.0  4.951124  4.5112414
0.0  4.951124  4.5112414
0.0  4.965787  4.5454545
0.0  4.975562  4.57478
0.0  4.9608994  4.599218
0.0  4.9608994  4.599218
0.0  4.956012  4.633431
0.0  4.9364614  4.657869
0.0  4.951124  4.682307
0.0  4.9951124  4.701857
0.0  4.9951124  4.701857
0.0  3.0107527  4.43304
0.0  3.0351906  4.41349
0.0  3.0596285  4.423265
0.0  3.2013683  4.4379277
0.0  3.2013683  4.4379277
0.0  3.240469  4.43304
0.0  4.9217987  4.819159
0.0  4.85826  4.848485
0.0  4.315738  4.8631477
0.0  4.315738  4.8631477
0.0  3.7927663  4.8631477
0.0  3.2991204  4.7311826
0.0  4.9462366  4.423265
0.0  0.029325513  0.029325513
0.0  0.029325513  0.029325513
0.0  0.0  0.029325513
0.0  0.0  0.029325513
0.0  1.3929619  0.029325513
0.0  1.3782991  0.029325513
0.0  1.3782991  0.029325513
0.0  1.3147604  0.0342131
0.0  1.2512219  0.048875853
0.0  1.4956012  0.0342131
0.0  1.4516128  0.024437927
0.0  1.3831867  0.029325513
0.0  1.3831867  0.029325513
0.0  1.344086  0.029325513
0.0  1.2463343  0.029325513
0.0  1.1583577  0.0
0.0  1.1583577  0.0
0.0  1.2658846  0.029325513
0.0  1.226784  0.029325513
0.0  1.3489736  0.029325513
0.0  1.3489736  0.029325513
0.0  0.0  0.029325513
0.0  0.0  0.0342131
0.0  0.0  0.0342131
0.0  0.0  0.029325513
0.0  0.0  0.04398827
0.0  0.0  0.04398827
0.0  0.44477028  0.0342131
0.0  0.10752688  0.048875853
0.0  0.058651026  0.029325513
0.0  0.058651026  0.029325513
0.0  0.0  0.029325513
0.0  1.260997  0.029325513
0.0  1.1827956  0.0342131
0.0  1.1045943  0.029325513
0.0  1.1045943  0.029325513
0.0  0.18572825  0.0342131
0.0  0.18572825  4.4281526
0.0  0.21994135  4.43304
0.0  0.18572825  4.4379277
0.0  0.18572825  4.4379277
0.0  0.19061583  4.43304
0.0  0.19061583  4.41349
0.0  0.22482894  4.423265
0.0  0.18084066  4.43304
0.0  0.18084066  4.43304
0.0  0.19550341  4.43304
0.0  0.18572825  4.423265
0.0  0.18572825  4.43304
0.0  0.18572825  4.43304
0.0  0.18572825  4.43304
0.0  0.19061583  4.4281526
0.0  0.18572825  4.4281526
0.0  0.18572825  4.423265
0.0  0.18572825  4.423265
0.0  0.18572825  4.4281526
0.0  0.18572825  4.4281526
0.0  4.819159  4.7996087
0.0  4.9217987  4.809384
0.0  3.274682  4.4281526
0.0  3.274682  4.4281526
0.0  0.19061583  4.4281526
0.0  0.17595308  4.423265
0.0  0.18572825  4.4183774
0.0  0.18572825  4.423265
0.0  0.18572825  4.423265
0.0  0.18572825  4.4281526
0.0  0.18572825  4.4281526
0.0  0.18084066  4.4281526
0.0  0.18572825  4.423265
0.0  0.18572825  4.423265
0.0  0.18572825  4.423265
0.0  0.18572825  4.423265
0.0  0.18572825  4.43304
0.0  0.18572825  4.43304
0.0  0.18572825  4.4281526
0.0  0.19061583  0.029325513
0.0  0.19061583  0.0342131
0.0  0.19061583  0.029325513
0.0  0.19061583  0.029325513
0.0  0.18572825  0.0342131
0.0  0.19061583  0.029325513
0.0  0.18572825  0.029325513
0.0  0.18572825  0.029325513
0.0  0.19061583  0.029325513
0.0  0.18572825  0.029325513
0.0  0.19061583  0.029325513
0.0  0.19061583  0.0342131
0.0  0.19061583  0.0342131
0.0  0.18084066  0.024437927
0.0  0.19061583  0.029325513
0.0  0.18572825  0.029325513
0.0  0.19061583  0.029325513
0.0  0.19061583  0.029325513
0.0  0.18572825  0.029325513
0.0  0.18572825  0.029325513
0.0  0.18572825  0.024437927
0.0  0.18572825  0.029325513
0.0  0.18572825  0.029325513
0.0  0.18572825  0.029325513
0.0  0.19061583  0.029325513
0.0  0.19061583  0.029325513
0.0  0.18572825  0.039100684
0.0  0.18572825  0.039100684
0.0  0.18572825  0.029325513
0.0  0.17595308  0.0342131
0.0  0.18572825  0.014662757
0.0  0.18572825  0.014662757
0.0  0.19061583  0.029325513
0.0  0.17595308  0.0342131
0.0  0.18572825  0.029325513
0.0  0.18084066  0.029325513
0.0  0.18572825  4.423265
0.0  0.18572825  4.423265
0.0  0.18572825  4.43304
0.0  0.19061583  4.423265
0.0  0.18572825  4.4379277
0.0  0.18572825  4.43304
0.0  0.18572825  4.43304
0.0  0.19061583  4.43304
0.0  0.18572825  4.4281526
0.0  0.18572825  4.4281526
0.0  0.18572825  4.4281526
0.0  0.18572825  4.4379277
0.0  0.18084066  4.4281526
0.0  0.21016619  4.4281526
0.0  0.21016619  4.4281526
0.0  0.18572825  4.4379277
0.0  0.18572825  4.4281526
0.0  0.18572825  4.4281526
0.0  0.18572825  4.4281526
0.0  0.18084066  4.4281526
0.0  0.18572825  4.4281526
0.0  0.18572825  4.4281526
0.0  0.18572825  4.4281526
0.0  0.18572825  4.4281526
0.0  0.18572825  4.4281526
0.0  0.17595308  4.4281526
0.0  0.18572825  4.4281526
0.0  0.19061583  4.423265
0.0  0.19061583  4.423265
0.0  0.18572825  4.423265
0.0  0.18572825  4.4281526
0.0  0.19061583  4.41349
0.0  0.22971652  4.43304
0.0  0.22971652  4.43304
0.0  0.18572825  4.43304
0.0  0.19061583  4.4281526
0.0  0.19061583  4.423265
0.0  0.18572825  4.43304
0.0  0.18572825  4.43304
0.0  0.19061583  4.423265
0.0  0.18572825  4.4281526
0.0  0.17595308  0.0342131
0.0  0.18572825  0.029325513
0.0  0.17595308  0.024437927
0.0  0.17595308  0.024437927
0.0  0.19061583  0.0342131
0.0  0.18572825  0.029325513
0.0  0.18572825  0.029325513
0.0  0.18572825  0.029325513
0.0  0.19061583  0.014662757
0.0  0.19061583  0.019550342
0.0  0.18572825  0.0342131
0.0  0.18572825  0.0342131
0.0  0.18572825  0.029325513
0.0  0.18572825  0.0342131
0.0  0.19061583  0.029325513
0.0  0.18572825  0.0342131
0.0  0.19061583  0.029325513
0.0  0.18572825  0.0342131
0.0  0.18572825  0.0342131
0.0  0.19061583  0.029325513
0.0  0.19061583  0.019550342
0.0  0.19061583  0.019550342
0.0  0.18572825  0.029325513
0.0  0.18572825  0.024437927
0.0  0.18572825  0.0342131
0.0  0.19061583  0.029325513
0.0  0.19061583  0.024437927
0.0  0.19061583  0.024437927
0.0  0.200391  0.0342131
0.0  0.19061583  0.029325513
0.0  0.19061583  0.029325513
0.0  0.18572825  0.029325513
0.0  0.18572825  0.029325513
0.0  0.19061583  0.029325513
0.0  0.19061583  0.029325513
0.0  0.18572825  0.039100684
0.0  0.18572825  0.029325513
0.0  0.19061583  0.029325513
0.0  0.17595308  4.4379277
0.0  0.19061583  4.423265
0.0  0.19061583  4.43304
0.0  0.19061583  4.43304
0.0  0.18572825  4.423265
0.0  0.18572825  4.4281526
0.0  0.18084066  4.4281526
0.0  0.19061583  4.423265
0.0  0.18572825  4.4183774
0.0  0.18572825  4.4183774
0.0  0.18572825  4.423265
0.0  0.18572825  4.4379277
0.0  0.19061583  4.43304
0.0  0.19061583  4.43304
0.0  0.19061583  4.4281526
0.0  0.200391  4.4281526
0.0  0.19061583  4.4281526
0.0  0.19061583  4.4281526
0.0  0.19061583  4.423265
0.0  0.18572825  4.43304
0.0  0.21016619  4.4183774
0.0  0.18572825  4.4281526
0.0  0.18572825  4.4281526
0.0  0.18572825  4.4281526
0.0  0.18572825  4.423265
0.0  0.18572825  4.4183774
0.0  0.18572825  4.4281526
