Time  Force1  Force2
57.954  0.06353861  0.71358746
57.973  0.0684262  0.7038123
57.993  0.06353861  0.71358746
58.013  0.06353861  0.7086999
58.033  0.0684262  0.7478006
58.033  0.0684262  0.7478006
58.072  0.06353861  0.78201365
58.072  0.06353861  0.78201365
58.092  0.06353861  0.7771261
58.131  0.06353861  0.73802537
58.151  0.06353861  0.7722385
58.171  0.0684262  0.7771261
58.19  0.06353861  0.742913
58.21  0.05376344  0.742913
58.23  0.05376344  0.7282502
58.25  0.05376344  0.71358746
58.269  0.05376344  0.7038123
58.29  0.05376344  0.71358746
58.309  0.05376344  0.71847504
58.329  0.05376344  0.7233626
58.349  0.058651026  0.7086999
58.369  0.05376344  0.7038123
58.407  0.058651026  0.68914956
58.428  0.058651026  0.6793744
58.447  0.058651026  0.66471165
58.467  0.058651026  0.66471165
58.487  0.058651026  0.66471165
58.507  0.06353861  0.6744868
58.526  0.06353861  0.66471165
58.547  0.06353861  0.6451613
58.566  0.06353861  0.62561095
58.586  0.0684262  0.6109482
58.605  0.0684262  0.5913978
58.626  0.06353861  0.5669599
58.645  0.06353861  0.49853373
58.683  0.06353861  0.4398827
58.701  0.06353861  0.42033237
58.72  0.06353861  0.4105572
58.738  0.0684262  0.38611925
58.738  0.0684262  0.38611925
58.776  0.0684262  0.3714565
58.795  0.0684262  0.3714565
58.795  0.0684262  0.3714565
58.814  0.0684262  0.38123167
58.851  0.06353861  0.38123167
58.869  0.06353861  0.3714565
58.889  0.058651026  0.35190615
58.926  0.058651026  0.33235583
58.945  0.06353861  0.32746822
58.963  0.06353861  0.3372434
58.982  0.0684262  0.3372434
59.02  0.0684262  0.3616813
59.038  0.0684262  0.3665689
59.057  0.0684262  0.38611925
59.075  0.0684262  0.4154448
59.095  0.0684262  0.42521995
59.113  0.0684262  0.4349951
59.131  0.06353861  0.4692082
59.151  0.06353861  0.48387095
59.188  0.06353861  0.47898337
59.206  0.058651026  0.46432063
59.226  0.06353861  0.4496579
59.226  0.06353861  0.4496579
59.244  0.06353861  0.4398827
59.282  0.06353861  0.4349951
59.282  0.06353861  0.4349951
59.3  0.0684262  0.43010753
59.337  0.0684262  0.4496579
59.357  0.0684262  0.45454547
59.375  0.0684262  0.45943305
59.394  0.0684262  0.4692082
59.413  0.06353861  0.47898337
59.451  0.06353861  0.47898337
59.469  0.06353861  0.4740958
59.489  0.058651026  0.45454547
59.507  0.058651026  0.4496579
59.526  0.058651026  0.42033237
59.545  0.058651026  0.4105572
59.564  0.058651026  0.4154448
59.582  0.06353861  0.4105572
59.582  0.06353861  0.4105572
59.62  0.06353861  0.3958944
59.638  0.058651026  0.400782
59.657  0.05376344  0.400782
59.695  0.06353861  0.42521995
59.713  0.058651026  0.44477028
59.731  0.05376344  0.4398827
59.751  0.05376344  0.43010753
59.769  0.05376344  0.42521995
59.788  0.048875853  0.4349951
59.806  0.048875853  0.4398827
59.826  0.05376344  0.4154448
59.826  0.05376344  0.4154448
